@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo STRING
@ATTRIBUTE estado_civil STRING
@ATTRIBUTE cidade STRING
@ATTRIBUTE bairro STRING
@ATTRIBUTE estado STRING
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento STRING
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"

@DATA
2716,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Granite Wallet",60.91,"INFORMATICA","2017-09-23"
2717,"F","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Awesome Plastic Chair",60.24,"BELEZA E PERFUMARIA","2017-09-24"
2718,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Fantastic Marble Computer",94.13,"BRINQUEDOS","2017-09-24"
2719,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Intelligent Leather Car",61.75,"BELEZA E PERFUMARIA","2017-11-13"
2720,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Synergistic Granite Gloves",25.97,"GAMES","2017-10-08"
2721,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Heavy Duty Plastic Bottle",0.28,"BELEZA E PERFUMARIA","2017-10-16"
2722,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Durable Wool Plate",56.37,"GAMES","2017-10-28"
2723,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Awesome Granite Clock",32.08,"ELETRODOMESTICOS","2017-11-14"
2724,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Rustic Steel Computer",12.13,"LIVROS","2017-11-09"
2725,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Ergonomic Aluminum Bag",83.55,"BELEZA E PERFUMARIA","2017-10-14"
2726,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Sleek Linen Gloves",91.93,"ELETRODOMESTICOS","2017-09-22"
2727,"M","VIUVO","VITORIA","MARUIPE","ESPIRITO SANTO","Ergonomic Iron Lamp",21.32,"ELETRODOMESTICOS","2017-11-14"
2728,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Aerodynamic Copper Computer",13.8,"BELEZA E PERFUMARIA","2017-11-03"
2729,"F","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Durable Plastic Bench",95.62,"BELEZA E PERFUMARIA","2017-10-11"
2730,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Aerodynamic Copper Chair",87.65,"INFORMATICA","2017-11-01"
2731,"M","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Durable Paper Wallet",85.08,"GAMES","2017-11-04"
2732,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Gorgeous Copper Bottle",79.22,"DECORACAO","2017-09-22"
2733,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Paper Bench",7.75,"BELEZA E PERFUMARIA","2017-11-06"
2734,"M","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Fantastic Marble Bottle",70.3,"BRINQUEDOS","2017-09-18"
2735,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Sleek Paper Gloves",92.58,"GAMES","2017-10-29"
2736,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Rustic Concrete Wallet",64.63,"ELETRODOMESTICOS","2017-10-18"
2737,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Granite Bench",31.4,"BELEZA E PERFUMARIA","2017-09-20"
2738,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Practical Marble Computer",59.48,"DECORACAO","2017-10-10"
2739,"F","DIVORCIADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Durable Copper Hat",93.91,"GAMES","2017-11-09"
2740,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Marble Table",46.86,"BELEZA E PERFUMARIA","2017-10-22"
2741,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Practical Paper Table",39.4,"INFORMATICA","2017-11-02"
2742,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Durable Steel Lamp",12.58,"GAMES","2017-10-01"
2743,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Copper Pants",82.3,"BELEZA E PERFUMARIA","2017-11-08"
2744,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Sleek Steel Shirt",33.96,"GAMES","2017-10-28"
2745,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Fantastic Bronze Clock",66.27,"BELEZA E PERFUMARIA","2017-10-17"
2746,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Fantastic Wooden Pants",84.15,"INFORMATICA","2017-09-27"
2747,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Rustic Linen Chair",35.33,"GAMES","2017-11-14"
2748,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Bronze Bottle",79.16,"GAMES","2017-11-09"
2749,"F","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Fantastic Plastic Coat",10.57,"GAMES","2017-10-10"
2750,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Aerodynamic Iron Plate",94.79,"BRINQUEDOS","2017-10-02"
2751,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Incredible Copper Computer",35.4,"ELETRODOMESTICOS","2017-10-11"
2752,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Granite Hat",88.29,"GAMES","2017-10-19"
2753,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Intelligent Iron Lamp",57.68,"ELETRODOMESTICOS","2017-10-13"
2754,"F","DIVORCIADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Small Paper Table",10.63,"DECORACAO","2017-09-29"
2755,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Copper Keyboard",83.09,"BELEZA E PERFUMARIA","2017-09-20"
2756,"F","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Mediocre Rubber Bag",82.71,"BELEZA E PERFUMARIA","2017-10-14"
2757,"M","VIUVO","VITORIA","MARUIPE","ESPIRITO SANTO","Incredible Steel Table",33.25,"INFORMATICA","2017-10-11"
2758,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Fantastic Wool Bottle",54.12,"ELETRODOMESTICOS","2017-11-11"
2759,"M","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Rustic Steel Clock",71.42,"CELULARES E TELEFONIA","2017-10-13"
2760,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Granite Table",78.92,"GAMES","2017-11-02"
2761,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Lightweight Silk Plate",32.33,"CELULARES E TELEFONIA","2017-10-15"
2762,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Cotton Bottle",38.7,"BRINQUEDOS","2017-10-18"
2763,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Small Cotton Plate",8.42,"BELEZA E PERFUMARIA","2017-10-16"
2764,"M","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Ergonomic Granite Gloves",90.77,"BRINQUEDOS","2017-11-11"
2765,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Steel Watch",31.72,"BELEZA E PERFUMARIA","2017-10-06"
2766,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Durable Linen Bag",43.95,"BELEZA E PERFUMARIA","2017-10-08"
2767,"M","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Rustic Iron Knife",16.93,"CELULARES E TELEFONIA","2017-10-19"
2768,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Rustic Wool Bottle",51.71,"BRINQUEDOS","2017-11-04"
2769,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Bronze Hat",55.42,"GAMES","2017-11-02"
2770,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Durable Aluminum Knife",35.34,"CELULARES E TELEFONIA","2017-10-13"
2771,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Cotton Chair",5.84,"CELULARES E TELEFONIA","2017-11-14"
2772,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Intelligent Cotton Pants",82.07,"INFORMATICA","2017-10-21"
2773,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Synergistic Concrete Lamp",20.56,"ELETRODOMESTICOS","2017-11-02"
2774,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Mediocre Marble Pants",98.54,"CELULARES E TELEFONIA","2017-11-11"
2775,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Sleek Cotton Knife",77.3,"INFORMATICA","2017-09-23"
2776,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Intelligent Bronze Computer",64.16,"BELEZA E PERFUMARIA","2017-11-07"
2777,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Lightweight Cotton Watch",89.05,"ELETRODOMESTICOS","2017-10-31"
2778,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Small Paper Hat",99.85,"ELETRODOMESTICOS","2017-10-08"
2779,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Aluminum Watch",98.18,"DECORACAO","2017-11-10"
2780,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Copper Pants",62.97,"CELULARES E TELEFONIA","2017-09-18"
2781,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Practical Wooden Shoes",69.37,"ELETRODOMESTICOS","2017-09-15"
2782,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Rustic Iron Pants",41.37,"BRINQUEDOS","2017-10-24"
2783,"F","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Sleek Marble Pants",47.39,"LIVROS","2017-10-28"
2784,"M","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Synergistic Iron Lamp",75.47,"BRINQUEDOS","2017-10-06"
2785,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Gorgeous Linen Pants",30.8,"GAMES","2017-10-03"
2786,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Lightweight Rubber Chair",9.71,"CELULARES E TELEFONIA","2017-10-26"
2787,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Leather Watch",56.46,"INFORMATICA","2017-09-16"
2788,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Gorgeous Granite Hat",9.85,"LIVROS","2017-10-15"
2789,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Awesome Marble Computer",4.05,"DECORACAO","2017-09-25"
2790,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Enormous Bronze Chair",67.37,"CELULARES E TELEFONIA","2017-10-24"
2791,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Fantastic Cotton Hat",2.34,"DECORACAO","2017-11-03"
2792,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Mediocre Silk Coat",8.46,"LIVROS","2017-10-09"
2793,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Rustic Granite Bench",71.22,"GAMES","2017-10-01"
2794,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Rustic Silk Table",92.52,"INFORMATICA","2017-10-22"
2795,"F","DIVORCIADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Sleek Linen Chair",31.34,"LIVROS","2017-09-16"
2796,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Practical Iron Bag",37.44,"DECORACAO","2017-10-06"
2797,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Iron Coat",1.49,"ELETRODOMESTICOS","2017-10-14"
2798,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Awesome Iron Bottle",51.59,"LIVROS","2017-11-10"
2799,"F","VIUVO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Incredible Iron Wallet",84.59,"CELULARES E TELEFONIA","2017-10-05"
2800,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Aluminum Gloves",35.22,"CELULARES E TELEFONIA","2017-10-22"
2801,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Lightweight Cotton Chair",91.38,"DECORACAO","2017-09-30"
2802,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Synergistic Aluminum Shoes",76.47,"ELETRODOMESTICOS","2017-10-25"
2803,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Leather Pants",37.5,"BRINQUEDOS","2017-09-24"
2804,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Small Wooden Shoes",10.95,"LIVROS","2017-09-15"
2805,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Lightweight Iron Gloves",71.4,"ELETRODOMESTICOS","2017-10-22"
2806,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Incredible Copper Gloves",47.69,"INFORMATICA","2017-09-22"
2807,"F","DIVORCIADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Durable Plastic Gloves",72.21,"INFORMATICA","2017-10-02"
2808,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Incredible Linen Clock",56.59,"BRINQUEDOS","2017-10-16"
2809,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Incredible Steel Chair",8.85,"INFORMATICA","2017-10-15"
2810,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Ergonomic Iron Shirt",86.59,"GAMES","2017-09-28"
2811,"M","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Steel Plate",59.69,"DECORACAO","2017-11-07"
2812,"F","VIUVO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Practical Cotton Bag",80.18,"GAMES","2017-10-15"
2813,"F","VIUVO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Gorgeous Rubber Watch",84.72,"BRINQUEDOS","2017-09-20"
2814,"M","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Enormous Marble Lamp",11.29,"DECORACAO","2017-10-12"
2815,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Aluminum Knife",70.37,"INFORMATICA","2017-09-29"
2816,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Fantastic Iron Bag",46.5,"GAMES","2017-10-28"
2817,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Awesome Concrete Wallet",23.99,"BRINQUEDOS","2017-10-09"
2818,"M","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Sleek Aluminum Bag",21.7,"LIVROS","2017-09-22"
2819,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Incredible Wooden Coat",70.91,"INFORMATICA","2017-09-23"
2820,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Ergonomic Steel Pants",4.42,"DECORACAO","2017-10-16"
2821,"M","VIUVO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Aerodynamic Wooden Bag",80.51,"DECORACAO","2017-09-25"
2822,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Synergistic Concrete Clock",73.54,"CELULARES E TELEFONIA","2017-09-15"
2823,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Copper Shoes",96.88,"LIVROS","2017-09-28"
2824,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Silk Bottle",25.2,"CELULARES E TELEFONIA","2017-10-16"
2825,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Durable Cotton Table",12.98,"BELEZA E PERFUMARIA","2017-11-06"
2826,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Durable Linen Knife",15.5,"LIVROS","2017-10-03"
2827,"F","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Synergistic Cotton Clock",52.3,"GAMES","2017-10-17"
2828,"M","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Aerodynamic Concrete Hat",51.09,"BELEZA E PERFUMARIA","2017-09-16"
2829,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Enormous Rubber Coat",42.58,"BELEZA E PERFUMARIA","2017-09-27"
2830,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Awesome Concrete Hat",90.09,"LIVROS","2017-09-18"
2831,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Sleek Iron Hat",4.73,"INFORMATICA","2017-10-09"
2832,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Leather Knife",19.04,"LIVROS","2017-09-17"
2833,"F","VIUVO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Granite Watch",35.26,"INFORMATICA","2017-11-02"
2834,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Intelligent Bronze Table",28.19,"LIVROS","2017-09-16"
2835,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Leather Knife",91.95,"BELEZA E PERFUMARIA","2017-10-04"
2836,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Fantastic Wooden Computer",36.73,"BRINQUEDOS","2017-10-21"
2837,"F","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Gorgeous Granite Shirt",53.57,"BELEZA E PERFUMARIA","2017-10-28"
2838,"M","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Durable Marble Bench",56.7,"CELULARES E TELEFONIA","2017-10-31"
2839,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Durable Steel Watch",89.86,"BELEZA E PERFUMARIA","2017-11-11"
2840,"M","DIVORCIADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Incredible Iron Hat",94.66,"CELULARES E TELEFONIA","2017-10-07"
2841,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Linen Bottle",54.59,"LIVROS","2017-11-10"
2842,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Fantastic Marble Hat",1.02,"BELEZA E PERFUMARIA","2017-10-01"
2843,"F","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Awesome Concrete Bag",19.67,"BRINQUEDOS","2017-11-14"
2844,"F","VIUVO","VITORIA","MARUIPE","ESPIRITO SANTO","Aerodynamic Concrete Watch",98.56,"GAMES","2017-09-24"
2845,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Durable Silk Clock",15.55,"DECORACAO","2017-10-23"
2846,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Awesome Wool Keyboard",63.36,"GAMES","2017-10-21"
2847,"F","DIVORCIADO","VITORIA","MARUIPE","ESPIRITO SANTO","Enormous Linen Table",70.05,"BRINQUEDOS","2017-10-18"
2848,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Aerodynamic Leather Chair",99.22,"GAMES","2017-09-26"
2849,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Iron Bag",17.85,"BRINQUEDOS","2017-11-05"
2850,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Practical Wool Bench",36.91,"BRINQUEDOS","2017-09-19"
2851,"F","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Mediocre Aluminum Bag",70.96,"LIVROS","2017-11-03"
2852,"F","VIUVO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Enormous Concrete Clock",83.71,"DECORACAO","2017-11-08"
2853,"M","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Rustic Marble Lamp",36.71,"BRINQUEDOS","2017-10-25"
2854,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Lightweight Bronze Lamp",11.87,"INFORMATICA","2017-10-25"
2855,"M","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Durable Paper Hat",83.18,"LIVROS","2017-11-09"
2856,"F","DIVORCIADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Lightweight Wool Plate",98.84,"BRINQUEDOS","2017-11-13"
2857,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Ergonomic Rubber Computer",43.55,"ELETRODOMESTICOS","2017-10-15"
2858,"F","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Mediocre Plastic Keyboard",2.95,"DECORACAO","2017-11-02"
2859,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Lightweight Paper Car",27.03,"INFORMATICA","2017-10-07"
2860,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Wool Knife",83.15,"ELETRODOMESTICOS","2017-10-27"
2861,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Sleek Wooden Clock",79.95,"DECORACAO","2017-11-11"
2862,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Rustic Rubber Table",98.61,"INFORMATICA","2017-09-18"
2863,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Rustic Bronze Car",68.45,"ELETRODOMESTICOS","2017-11-08"
2864,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Granite Watch",93.34,"GAMES","2017-10-30"
2865,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Mediocre Paper Gloves",81.76,"LIVROS","2017-11-14"
2866,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Fantastic Cotton Plate",19.75,"GAMES","2017-11-08"
2867,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Heavy Duty Paper Computer",16.94,"CELULARES E TELEFONIA","2017-10-11"
2868,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Mediocre Concrete Knife",7.88,"ELETRODOMESTICOS","2017-10-31"
2869,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Synergistic Linen Pants",79.92,"BELEZA E PERFUMARIA","2017-10-14"
2870,"M","DIVORCIADO","VITORIA","MARUIPE","ESPIRITO SANTO","Gorgeous Granite Gloves",49.19,"GAMES","2017-09-26"
2871,"M","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Synergistic Leather Bench",90.84,"GAMES","2017-10-12"
2872,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Mediocre Paper Chair",44.53,"ELETRODOMESTICOS","2017-09-15"
2873,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Sleek Paper Shirt",63.31,"BELEZA E PERFUMARIA","2017-10-02"
2874,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Fantastic Marble Bag",44.18,"DECORACAO","2017-09-24"
2875,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Small Plastic Pants",77.37,"GAMES","2017-10-31"
2876,"M","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Lightweight Concrete Shirt",2.7,"GAMES","2017-11-08"
2877,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Rustic Aluminum Clock",0.74,"GAMES","2017-10-17"
2878,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Incredible Linen Wallet",10.18,"DECORACAO","2017-11-04"
2879,"F","DIVORCIADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Ergonomic Wool Wallet",33.33,"CELULARES E TELEFONIA","2017-10-10"
2880,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Synergistic Paper Knife",41.15,"BRINQUEDOS","2017-10-20"
2881,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Cotton Bag",81.42,"LIVROS","2017-10-09"
2882,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Aerodynamic Granite Bench",88.96,"LIVROS","2017-10-04"
2883,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Intelligent Linen Knife",97.69,"ELETRODOMESTICOS","2017-10-30"
2884,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Plastic Watch",50.18,"INFORMATICA","2017-10-02"
2885,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Enormous Marble Table",91.54,"LIVROS","2017-10-18"
2886,"M","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Ergonomic Linen Bottle",49.16,"BRINQUEDOS","2017-09-29"
2887,"M","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Small Cotton Computer",61.05,"GAMES","2017-11-01"
2888,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Heavy Duty Linen Wallet",50.49,"BRINQUEDOS","2017-11-12"
2889,"M","VIUVO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Fantastic Steel Pants",62.75,"DECORACAO","2017-10-23"
2890,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Aerodynamic Rubber Hat",96.74,"ELETRODOMESTICOS","2017-11-10"
2891,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Practical Wool Watch",79.58,"DECORACAO","2017-10-15"
2892,"F","VIUVO","VITORIA","MARUIPE","ESPIRITO SANTO","Mediocre Copper Pants",77.7,"INFORMATICA","2017-10-13"
2893,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Intelligent Granite Plate",18.67,"DECORACAO","2017-10-07"
2894,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Synergistic Silk Pants",24.43,"BRINQUEDOS","2017-10-10"
2895,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Aerodynamic Cotton Table",79.89,"BRINQUEDOS","2017-09-28"
