@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo {F,M}
@ATTRIBUTE estado_civil {DIVORCIADO, SOLTEIRO, VIUVO, CASADO}
@ATTRIBUTE cidade {VITORIA}
@ATTRIBUTE bairro {CENTRO, 'SANTO ANTONIO', JUCUTUQUARA, MARUIPE, 'PRAIA DO CANTO', 'SAO PEDRO', GOIABEIRAS, 'JARDIM CAMBURI', 'JARDIM DA PENHA'}
@ATTRIBUTE estado {'ESPIRITO SANTO'}
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento {INFORMATICA, BRINQUEDOS, 'CELULARES E TELEFONIA', ELETRODOMESTICOS, 'BELEZA E PERFUMARIA', GAMES, LIVROS, DECORACAO}
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"
@ATTRIBUTE data_compra_dia NUMERIC
@ATTRIBUTE data_compra_mes NUMERIC
@ATTRIBUTE data_compra_semana {DOMINGO, SEGUNDA, TERCA, QUARTA, QUINTA, SEXTA, SABADO}

@DATA
611,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Rustic Paper Coat",2.55,"INFORMATICA","2016-01-24",10,1,"SABADO"
612,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Aluminum Bag",57.62,"BRINQUEDOS","2016-01-08",11,1,"SEXTA"
613,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Wooden Car",26.66,"BRINQUEDOS","2016-11-13",21,7,"SEGUNDA"
614,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Incredible Wooden Clock",44.19,"INFORMATICA","2016-06-21",6,12,"DOMINGO"
615,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Awesome Concrete Chair",6.89,"BELEZA E PERFUMARIA","2016-01-01",8,8,"QUINTA"
616,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Cotton Shoes",78.97,"BELEZA E PERFUMARIA","2016-09-11",10,10,"SEGUNDA"
617,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Awesome Wool Pants",26.55,"ELETRODOMESTICOS","2016-04-09",13,7,"SABADO"
618,"M","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Ergonomic Wool Watch",49.41,"BELEZA E PERFUMARIA","2016-01-11",3,5,"SEXTA"
619,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Fantastic Cotton Knife",67.26,"GAMES","2016-08-18",31,8,"SABADO"
620,"F","VIUVO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Awesome Wooden Plate",88.09,"DECORACAO","2016-03-18",9,5,"QUINTA"
621,"M","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Wool Computer",78.53,"GAMES","2016-01-01",5,6,"DOMINGO"
622,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Lightweight Plastic Knife",78.83,"LIVROS","2016-08-11",8,9,"SABADO"
623,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Durable Granite Wallet",2.85,"LIVROS","2016-09-19",9,2,"SABADO"
624,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Sleek Plastic Gloves",15.07,"BRINQUEDOS","2016-07-22",3,6,"SABADO"
625,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Wooden Hat",15.42,"BRINQUEDOS","2016-05-10",7,2,"DOMINGO"
626,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Concrete Table",56.7,"BRINQUEDOS","2016-10-18",19,10,"DOMINGO"
627,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Aluminum Shirt",32.96,"BRINQUEDOS","2016-04-28",27,2,"SEGUNDA"
628,"F","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Aerodynamic Steel Shirt",82.92,"BELEZA E PERFUMARIA","2016-12-04",14,10,"SABADO"
629,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Leather Shirt",81.09,"GAMES","2016-05-30",15,4,"SABADO"
630,"F","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Incredible Aluminum Computer",56.97,"DECORACAO","2016-06-05",17,10,"SEGUNDA"
631,"M","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Mediocre Copper Knife",89.62,"DECORACAO","2016-01-29",2,2,"SABADO"
632,"F","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Incredible Rubber Chair",70.73,"BRINQUEDOS","2016-05-11",13,5,"QUARTA"
633,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Iron Bench",41.94,"ELETRODOMESTICOS","2016-06-04",22,7,"QUARTA"
634,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Fantastic Copper Car",9.6,"INFORMATICA","2016-07-29",10,11,"DOMINGO"
635,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Sleek Linen Clock",67.73,"CELULARES E TELEFONIA","2016-09-16",21,9,"QUARTA"
636,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Aerodynamic Copper Bag",75.23,"BRINQUEDOS","2016-10-28",10,2,"TERCA"
637,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Rustic Cotton Keyboard",52.72,"BELEZA E PERFUMARIA","2016-05-23",11,12,"DOMINGO"
638,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Synergistic Concrete Watch",50.41,"INFORMATICA","2016-08-08",17,7,"SABADO"
639,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Enormous Steel Gloves",2.11,"GAMES","2016-08-24",21,7,"SABADO"
640,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Linen Lamp",81.89,"BRINQUEDOS","2016-08-09",19,8,"SABADO"
641,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Fantastic Bronze Gloves",29.01,"BELEZA E PERFUMARIA","2016-08-18",27,5,"SEXTA"
642,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Aerodynamic Concrete Gloves",28.91,"GAMES","2016-08-24",19,4,"SABADO"
643,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Lightweight Granite Lamp",46.8,"INFORMATICA","2016-07-25",26,1,"DOMINGO"
644,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Steel Gloves",41.36,"BRINQUEDOS","2016-04-05",24,2,"QUARTA"
645,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Rustic Marble Wallet",14.3,"GAMES","2016-04-02",17,9,"DOMINGO"
646,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Lightweight Cotton Clock",13.79,"BELEZA E PERFUMARIA","2016-11-24",11,6,"QUARTA"
647,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Practical Rubber Bottle",45.85,"LIVROS","2016-10-29",20,11,"DOMINGO"
648,"F","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Intelligent Silk Watch",95.11,"CELULARES E TELEFONIA","2016-02-16",12,5,"SABADO"
649,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Small Iron Bag",96.01,"BELEZA E PERFUMARIA","2016-03-11",24,8,"SEGUNDA"
650,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Awesome Iron Bottle",8.73,"CELULARES E TELEFONIA","2016-01-07",23,3,"SABADO"
651,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Iron Bottle",72.35,"INFORMATICA","2016-10-17",20,12,"DOMINGO"
652,"F","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Intelligent Iron Computer",57.99,"INFORMATICA","2016-08-28",15,4,"SABADO"
653,"M","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Practical Wooden Watch",48.86,"GAMES","2016-11-28",19,4,"SEXTA"
654,"F","VIUVO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Lightweight Wooden Keyboard",51.11,"DECORACAO","2016-07-28",7,1,"SEGUNDA"
655,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Awesome Paper Bench",4.5,"INFORMATICA","2016-07-08",19,1,"QUARTA"
656,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Marble Lamp",54.38,"INFORMATICA","2016-02-01",6,2,"QUINTA"
657,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Synergistic Granite Pants",52.9,"BRINQUEDOS","2016-07-21",22,1,"SEXTA"
658,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Synergistic Paper Car",24.73,"BRINQUEDOS","2016-04-14",29,3,"SABADO"
659,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Paper Bag",72.04,"INFORMATICA","2016-10-04",25,1,"QUARTA"
660,"M","VIUVO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Small Leather Computer",19.67,"GAMES","2016-04-11",3,6,"SABADO"
661,"F","VIUVO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Gorgeous Aluminum Table",30.14,"DECORACAO","2016-05-15",27,10,"SABADO"
662,"F","DIVORCIADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Small Marble Table",10.92,"ELETRODOMESTICOS","2016-05-09",5,10,"QUINTA"
663,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Incredible Iron Gloves",86.4,"ELETRODOMESTICOS","2016-02-05",3,1,"SABADO"
664,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Leather Bench",60.4,"BELEZA E PERFUMARIA","2016-01-24",27,9,"QUINTA"
665,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Enormous Cotton Bag",88.04,"INFORMATICA","2016-05-30",29,9,"QUARTA"
666,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Enormous Aluminum Wallet",59.33,"INFORMATICA","2016-08-05",17,5,"QUARTA"
667,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Mediocre Iron Chair",14.52,"BRINQUEDOS","2016-04-22",4,10,"SABADO"
668,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Wool Shoes",99.13,"BRINQUEDOS","2016-07-18",25,11,"SABADO"
669,"M","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Awesome Leather Knife",51.21,"INFORMATICA","2016-05-27",10,11,"SABADO"
670,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Leather Hat",60.86,"GAMES","2016-08-16",3,7,"SABADO"
671,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Mediocre Concrete Chair",57.25,"BRINQUEDOS","2016-05-27",29,8,"SABADO"
672,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Intelligent Cotton Lamp",37.65,"BRINQUEDOS","2016-12-29",3,12,"SABADO"
673,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Steel Chair",44.16,"CELULARES E TELEFONIA","2016-06-19",1,1,"SEXTA"
674,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Lightweight Cotton Coat",23.05,"BRINQUEDOS","2016-04-20",26,2,"SABADO"
675,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Practical Aluminum Wallet",77.5,"GAMES","2016-08-16",8,3,"SABADO"
676,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Mediocre Cotton Knife",78.02,"BELEZA E PERFUMARIA","2016-02-13",20,12,"SABADO"
677,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Rubber Bottle",73.11,"BRINQUEDOS","2016-08-24",23,4,"SEGUNDA"
678,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Enormous Wool Car",53.57,"BRINQUEDOS","2016-11-07",21,9,"SABADO"
679,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Sleek Wooden Bottle",63.49,"INFORMATICA","2016-03-12",7,7,"DOMINGO"
680,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Paper Wallet",71.33,"BRINQUEDOS","2016-12-14",5,9,"DOMINGO"
681,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Ergonomic Cotton Hat",88.84,"CELULARES E TELEFONIA","2016-08-03",22,7,"DOMINGO"
682,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Heavy Duty Copper Bag",50.96,"ELETRODOMESTICOS","2016-10-29",7,9,"SABADO"
683,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Mediocre Concrete Bench",69.34,"INFORMATICA","2016-04-21",9,6,"SABADO"
684,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Sleek Rubber Table",8.5,"BRINQUEDOS","2016-06-12",30,7,"SEXTA"
685,"F","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Fantastic Wool Wallet",90.37,"GAMES","2016-08-16",22,3,"SABADO"
686,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Synergistic Concrete Table",51.84,"INFORMATICA","2016-04-12",1,3,"SEXTA"
687,"M","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Small Silk Shirt",26.34,"INFORMATICA","2016-02-13",4,12,"SEXTA"
688,"M","SOLTEIRO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Lightweight Rubber Shirt",0.42,"BRINQUEDOS","2016-09-07",18,9,"SABADO"
689,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Durable Bronze Bottle",71.55,"GAMES","2016-10-31",14,1,"DOMINGO"
690,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Aerodynamic Iron Wallet",78.15,"BRINQUEDOS","2016-04-25",7,10,"SABADO"
691,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Rustic Leather Hat",76.81,"BELEZA E PERFUMARIA","2016-01-04",29,1,"QUARTA"
692,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Awesome Leather Table",36.84,"CELULARES E TELEFONIA","2016-06-21",2,1,"QUARTA"
693,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Intelligent Paper Coat",53.3,"BRINQUEDOS","2016-09-08",30,11,"SABADO"
694,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Incredible Copper Watch",61.24,"BRINQUEDOS","2016-06-24",7,6,"QUINTA"
695,"M","SOLTEIRO","VITORIA","MARUIPE","ESPIRITO SANTO","Awesome Bronze Shoes",28.06,"BRINQUEDOS","2016-04-09",26,7,"QUINTA"
696,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Ergonomic Marble Plate",79.45,"INFORMATICA","2016-07-04",27,4,"SEXTA"
697,"M","DIVORCIADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Awesome Silk Gloves",63.5,"BELEZA E PERFUMARIA","2016-08-10",24,12,"SABADO"
698,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Fantastic Steel Coat",28.45,"INFORMATICA","2016-12-13",4,4,"SEXTA"
699,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Intelligent Copper Chair",32.42,"BRINQUEDOS","2016-10-16",30,7,"SEGUNDA"
700,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Iron Lamp",91.19,"GAMES","2016-08-12",4,1,"SEXTA"
701,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Aerodynamic Iron Bottle",51.17,"BELEZA E PERFUMARIA","2016-03-12",18,1,"SABADO"
702,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Synergistic Aluminum Table",82.04,"BRINQUEDOS","2016-11-18",2,3,"DOMINGO"
703,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Copper Hat",0.9,"BELEZA E PERFUMARIA","2016-05-16",5,12,"TERCA"
704,"M","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Sleek Paper Coat",79.71,"ELETRODOMESTICOS","2016-07-07",19,12,"SABADO"
705,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Lightweight Steel Chair",69.09,"BRINQUEDOS","2016-07-10",11,9,"SABADO"
706,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Linen Knife",38.55,"BRINQUEDOS","2016-09-24",19,4,"SABADO"
707,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Synergistic Leather Chair",32.69,"BELEZA E PERFUMARIA","2016-12-15",12,8,"SABADO"
708,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Incredible Marble Bag",8.68,"CELULARES E TELEFONIA","2016-07-17",14,3,"TERCA"
709,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Practical Granite Clock",76.97,"INFORMATICA","2016-12-26",22,2,"QUINTA"
710,"M","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Aerodynamic Granite Pants",90.37,"ELETRODOMESTICOS","2016-04-26",31,5,"SEXTA"
711,"M","CASADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Ergonomic Marble Plate",63.42,"DECORACAO","2016-06-30",5,12,"SABADO"
712,"F","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Ergonomic Silk Pants",17.26,"BELEZA E PERFUMARIA","2016-04-19",9,7,"SEXTA"
713,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Sleek Wooden Table",18.5,"BRINQUEDOS","2016-01-19",3,2,"SABADO"
714,"F","CASADO","VITORIA","JARDIM DA PENHA","ESPIRITO SANTO","Incredible Concrete Bag",20.73,"INFORMATICA","2016-12-23",12,3,"SEXTA"
715,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Copper Shoes",41.66,"GAMES","2016-03-04",5,1,"SABADO"
716,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Awesome Silk Clock",94.72,"INFORMATICA","2016-11-28",17,5,"SEXTA"
717,"M","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Sleek Paper Table",89.26,"GAMES","2016-03-23",18,7,"SEXTA"
718,"M","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Rustic Wool Car",21.29,"LIVROS","2016-05-17",28,7,"SABADO"
719,"M","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Enormous Steel Lamp",32.33,"CELULARES E TELEFONIA","2016-10-24",2,12,"DOMINGO"
720,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Fantastic Leather Wallet",55.85,"ELETRODOMESTICOS","2016-09-06",15,8,"QUINTA"
721,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Mediocre Bronze Clock",93.01,"INFORMATICA","2016-10-23",16,8,"SABADO"
722,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Aluminum Watch",5.01,"BRINQUEDOS","2016-04-14",30,6,"QUARTA"
723,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Heavy Duty Concrete Wallet",61.35,"BELEZA E PERFUMARIA","2016-02-11",30,7,"QUARTA"
724,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Lightweight Iron Wallet",73.17,"GAMES","2016-08-27",6,11,"SABADO"
725,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Marble Bench",19.39,"CELULARES E TELEFONIA","2016-10-12",6,9,"SEGUNDA"
726,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Sleek Rubber Chair",43.31,"DECORACAO","2016-09-14",2,6,"TERCA"
727,"F","DIVORCIADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Incredible Paper Clock",85.51,"ELETRODOMESTICOS","2016-02-04",23,5,"QUARTA"
728,"M","CASADO","VITORIA","JUCUTUQUARA","ESPIRITO SANTO","Lightweight Wooden Chair",69.07,"BELEZA E PERFUMARIA","2016-07-11",24,1,"SEXTA"
729,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Rustic Marble Bench",78.41,"BELEZA E PERFUMARIA","2016-06-04",18,7,"QUINTA"
730,"F","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Synergistic Concrete Bag",9.58,"ELETRODOMESTICOS","2016-01-21",23,4,"QUARTA"
731,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Durable Wool Computer",97.16,"CELULARES E TELEFONIA","2016-06-07",9,12,"SEXTA"
732,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Ergonomic Leather Shoes",99.65,"INFORMATICA","2016-06-10",25,4,"SABADO"
733,"F","CASADO","VITORIA","MARUIPE","ESPIRITO SANTO","Fantastic Linen Bench",77.45,"BRINQUEDOS","2016-07-06",16,12,"SABADO"
734,"M","SOLTEIRO","VITORIA","CENTRO","ESPIRITO SANTO","Durable Concrete Computer",58.62,"BELEZA E PERFUMARIA","2016-11-22",29,10,"QUARTA"
735,"F","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Plastic Wallet",52.97,"BELEZA E PERFUMARIA","2016-10-20",12,11,"SABADO"
736,"M","DIVORCIADO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Durable Aluminum Chair",14.73,"GAMES","2016-04-26",31,2,"SABADO"
737,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Small Wool Bag",51.51,"DECORACAO","2016-10-06",13,11,"SABADO"
738,"M","CASADO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Intelligent Iron Gloves",21.53,"ELETRODOMESTICOS","2016-07-23",15,12,"SEXTA"
739,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Concrete Shirt",18.15,"BRINQUEDOS","2016-12-15",28,8,"QUINTA"
740,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Granite Watch",52.05,"LIVROS","2016-06-01",22,8,"SEXTA"
741,"F","VIUVO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Gorgeous Granite Computer",9.72,"BRINQUEDOS","2016-09-13",17,3,"DOMINGO"
742,"M","VIUVO","VITORIA","CENTRO","ESPIRITO SANTO","Gorgeous Silk Pants",65.81,"INFORMATICA","2016-08-05",23,5,"DOMINGO"
743,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Mediocre Marble Gloves",10.95,"DECORACAO","2016-06-20",14,11,"DOMINGO"
744,"M","DIVORCIADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Awesome Wooden Bottle",78.38,"BRINQUEDOS","2016-07-09",17,5,"SEXTA"
745,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Intelligent Iron Lamp",79.08,"ELETRODOMESTICOS","2016-10-10",24,9,"SABADO"
746,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Practical Granite Bag",9.58,"CELULARES E TELEFONIA","2016-02-20",26,7,"SEXTA"
747,"M","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Aluminum Table",1.4,"INFORMATICA","2016-10-09",14,2,"QUINTA"
748,"M","VIUVO","VITORIA","SAO PEDRO","ESPIRITO SANTO","Lightweight Aluminum Plate",69.11,"DECORACAO","2016-04-21",23,12,"SABADO"
749,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Gorgeous Iron Chair",48.72,"BRINQUEDOS","2016-11-16",30,1,"SABADO"
750,"F","VIUVO","VITORIA","MARUIPE","ESPIRITO SANTO","Ergonomic Bronze Knife",2.98,"INFORMATICA","2016-09-11",10,3,"SABADO"
751,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Fantastic Leather Car",12.49,"BRINQUEDOS","2016-09-21",23,6,"TERCA"
752,"F","SOLTEIRO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Intelligent Steel Pants",66.45,"GAMES","2016-05-10",1,8,"DOMINGO"
753,"F","DIVORCIADO","VITORIA","CENTRO","ESPIRITO SANTO","Aerodynamic Silk Table",97.29,"BRINQUEDOS","2016-12-10",20,1,"SABADO"
754,"F","CASADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Aerodynamic Silk Wallet",97.92,"BRINQUEDOS","2016-10-20",2,2,"QUINTA"
755,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Heavy Duty Granite Bag",16.65,"LIVROS","2016-04-21",13,7,"DOMINGO"
756,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","ESPIRITO SANTO","Awesome Iron Shirt",70.68,"BRINQUEDOS","2016-04-29",25,8,"SABADO"
757,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Small Rubber Table",41.34,"BRINQUEDOS","2016-12-08",15,9,"QUARTA"
758,"F","CASADO","VITORIA","CENTRO","ESPIRITO SANTO","Incredible Paper Knife",33.37,"CELULARES E TELEFONIA","2016-03-02",15,2,"SABADO"
759,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Rustic Concrete Chair",84.67,"GAMES","2016-04-24",22,5,"QUARTA"
760,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Incredible Leather Car",83.87,"BELEZA E PERFUMARIA","2016-08-22",21,4,"SABADO"
761,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Mediocre Copper Bottle",88.49,"GAMES","2016-03-02",22,8,"QUARTA"
762,"F","VIUVO","VITORIA","JARDIM CAMBURI","ESPIRITO SANTO","Practical Wool Hat",32.72,"BRINQUEDOS","2016-10-04",5,2,"QUINTA"
763,"M","CASADO","VITORIA","GOIABEIRAS","ESPIRITO SANTO","Incredible Copper Clock",49.92,"ELETRODOMESTICOS","2016-08-10",18,1,"SABADO"
764,"F","CASADO","VITORIA","PRAIA DO CANTO","ESPIRITO SANTO","Durable Plastic Table",33.49,"BELEZA E PERFUMARIA","2016-11-20",25,11,"SABADO"
