@RELATION compras

@ATTRIBUTE id NUMERIC
@ATTRIBUTE sexo STRING
@ATTRIBUTE estado_civil STRING
@ATTRIBUTE cidade STRING
@ATTRIBUTE bairro STRING
@ATTRIBUTE estado STRING
@ATTRIBUTE produto STRING
@ATTRIBUTE preco NUMERIC
@ATTRIBUTE estabelecimento STRING
@ATTRIBUTE data_compra DATE "yyyy-MM-dd"

@DATA
1782,"F","DIVORCIADO","VITORIA","SAO PEDRO","Mato Grosso do Sul","Synergistic Cotton Hat",55.02,"Sports & Movies","2017-11-06"
1783,"M","SOLTEIRO","VITORIA","CENTRO","Amapá","Heavy Duty Silk Chair",24.96,"Tools, Movies & Outdoors","2017-09-14"
1784,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","Sergipe","Practical Concrete Gloves",30.67,"Kids","2017-10-03"
1785,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","Piauí","Durable Concrete Bench",71.68,"Books, Toys & Sports","2017-09-15"
1786,"M","DIVORCIADO","VITORIA","JARDIM DA PENHA","Roraima","Heavy Duty Cotton Coat",45.83,"Sports & Health","2017-10-10"
1787,"F","VIÚVO","VITORIA","JARDIM CAMBURI","Pará","Rustic Copper Computer",70.78,"Baby","2017-09-30"
1788,"M","DIVORCIADO","VITORIA","SANTO ANTONIO","Mato Grosso","Fantastic Paper Chair",54.26,"Baby","2017-10-25"
1789,"M","VIÚVO","VITORIA","JUCUTUQUARA","Espírito Santo","Practical Leather Watch",65.16,"Automotive","2017-09-23"
1790,"F","VIÚVO","VITORIA","PRAIA DO CANTO","Sergipe","Sleek Cotton Bottle",84.18,"Movies & Beauty","2017-11-06"
1791,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","Goiás","Synergistic Paper Pants",1.48,"Grocery & Garden","2017-11-05"
1792,"M","VIÚVO","VITORIA","JUCUTUQUARA","Tocantins","Aerodynamic Wool Table",74.91,"Industrial","2017-09-27"
1793,"M","VIÚVO","VITORIA","JUCUTUQUARA","São Paulo","Small Marble Knife",91.56,"Kids","2017-10-12"
1794,"F","SOLTEIRO","VITORIA","MARUÍPE","Bahia","Fantastic Bronze Coat",20.59,"Home","2017-10-15"
1795,"M","VIÚVO","VITORIA","JARDIM CAMBURI","Rondônia","Gorgeous Aluminum Gloves",97.95,"Shoes","2017-09-13"
1796,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","Paraná","Heavy Duty Paper Watch",92.35,"Outdoors, Tools & Music","2017-10-26"
1797,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","Amazonas","Synergistic Steel Chair",18.42,"Jewelry","2017-09-10"
1798,"M","DIVORCIADO","VITORIA","CENTRO","Goiás","Aerodynamic Iron Plate",38.21,"Books, Automotive & Jewelry","2017-10-20"
1799,"M","DIVORCIADO","VITORIA","PRAIA DO CANTO","Pernambuco","Aerodynamic Aluminum Shirt",2.21,"Shoes, Home & Clothing","2017-10-18"
1800,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","Pernambuco","Awesome Aluminum Computer",46.18,"Outdoors, Toys & Shoes","2017-11-02"
1801,"F","CASADO","VITORIA","GOIABEIRAS","Piauí","Durable Rubber Plate",19.02,"Outdoors & Electronics","2017-09-30"
1802,"F","VIÚVO","VITORIA","GOIABEIRAS","Paraná","Synergistic Wooden Knife",0.5,"Health, Industrial & Music","2017-09-19"
1803,"F","DIVORCIADO","VITORIA","SAO PEDRO","Mato Grosso do Sul","Enormous Wool Gloves",73.76,"Home","2017-10-02"
1804,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","Rondônia","Enormous Cotton Bottle",48.21,"Baby","2017-10-21"
1805,"F","VIÚVO","VITORIA","JARDIM DA PENHA","Santa Catarina","Sleek Cotton Clock",77.77,"Kids","2017-09-21"
1806,"M","CASADO","VITORIA","CENTRO","Distrito Federal","Lightweight Leather Keyboard",11.3,"Tools","2017-10-14"
1807,"F","DIVORCIADO","VITORIA","CENTRO","Pernambuco","Fantastic Granite Gloves",95.5,"Games, Home & Toys","2017-09-24"
1808,"F","CASADO","VITORIA","PRAIA DO CANTO","Rio de Janeiro","Gorgeous Cotton Watch",73.46,"Electronics & Health","2017-10-03"
1809,"M","CASADO","VITORIA","GOIABEIRAS","Rio de Janeiro","Small Paper Wallet",74.24,"Garden, Tools & Industrial","2017-10-19"
1810,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","Alagoas","Lightweight Paper Coat",22.3,"Music","2017-10-16"
1811,"M","VIÚVO","VITORIA","JARDIM CAMBURI","Paraíba","Aerodynamic Granite Chair",18.9,"Games & Grocery","2017-09-30"
1812,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","Paraíba","Awesome Wooden Bag",59.29,"Electronics, Garden & Industrial","2017-10-05"
1813,"M","CASADO","VITORIA","GOIABEIRAS","Amapá","Aerodynamic Wool Bottle",52.62,"Industrial, Jewelry & Clothing","2017-09-19"
1814,"M","CASADO","VITORIA","GOIABEIRAS","Maranhão","Small Granite Keyboard",29.76,"Sports, Shoes & Electronics","2017-09-12"
1815,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","Rio Grande do Sul","Rustic Bronze Plate",52.67,"Industrial & Toys","2017-09-25"
1816,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","Rondônia","Practical Marble Car",63.69,"Automotive","2017-10-23"
1817,"F","SOLTEIRO","VITORIA","MARUÍPE","Distrito Federal","Synergistic Paper Table",16.1,"Games & Industrial","2017-10-29"
1818,"F","VIÚVO","VITORIA","SANTO ANTONIO","Maranhão","Sleek Linen Gloves",11.16,"Kids & Books","2017-10-24"
1819,"M","SOLTEIRO","VITORIA","SAO PEDRO","Ceará","Synergistic Silk Bench",34.58,"Shoes","2017-10-31"
1820,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","Tocantins","Rustic Wooden Hat",1.81,"Jewelry","2017-10-24"
1821,"F","DIVORCIADO","VITORIA","CENTRO","Pará","Rustic Rubber Bench",60.62,"Music & Home","2017-10-03"
1822,"F","CASADO","VITORIA","SANTO ANTONIO","Rio Grande do Sul","Heavy Duty Iron Chair",23.33,"Music, Games & Automotive","2017-09-27"
1823,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","Bahia","Mediocre Cotton Lamp",27.01,"Kids","2017-09-27"
1824,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","Rio Grande do Norte","Heavy Duty Iron Keyboard",29.88,"Books & Electronics","2017-11-01"
1825,"F","CASADO","VITORIA","MARUÍPE","Sergipe","Sleek Granite Bag",62.03,"Clothing","2017-10-06"
1826,"F","VIÚVO","VITORIA","PRAIA DO CANTO","Amazonas","Intelligent Silk Wallet",86.51,"Home","2017-09-18"
1827,"M","SOLTEIRO","VITORIA","CENTRO","Rio de Janeiro","Sleek Iron Keyboard",8.15,"Automotive & Health","2017-11-04"
1828,"F","DIVORCIADO","VITORIA","SAO PEDRO","Maranhão","Durable Copper Clock",36.72,"Grocery, Home & Automotive","2017-09-14"
1829,"M","DIVORCIADO","VITORIA","GOIABEIRAS","Espírito Santo","Durable Steel Pants",66.01,"Computers","2017-10-31"
1830,"M","CASADO","VITORIA","GOIABEIRAS","Rio de Janeiro","Ergonomic Paper Computer",74.78,"Books","2017-10-30"
1831,"F","SOLTEIRO","VITORIA","SAO PEDRO","Espírito Santo","Lightweight Wooden Knife",78.81,"Garden, Computers & Baby","2017-09-13"
1832,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","Roraima","Heavy Duty Granite Shoes",15.69,"Toys & Sports","2017-09-27"
1833,"F","CASADO","VITORIA","CENTRO","Espírito Santo","Durable Plastic Chair",37.75,"Games & Health","2017-09-10"
1834,"M","SOLTEIRO","VITORIA","CENTRO","Paraná","Incredible Iron Chair",17.33,"Beauty, Shoes & Electronics","2017-09-20"
1835,"M","CASADO","VITORIA","SAO PEDRO","Piauí","Enormous Bronze Lamp",58.54,"Garden","2017-09-23"
1836,"M","CASADO","VITORIA","JARDIM CAMBURI","Goiás","Intelligent Marble Bench",42.98,"Grocery, Sports & Games","2017-09-21"
1837,"F","CASADO","VITORIA","SANTO ANTONIO","Mato Grosso","Sleek Cotton Car",51.1,"Garden, Automotive & Outdoors","2017-09-14"
1838,"F","VIÚVO","VITORIA","SAO PEDRO","Piauí","Heavy Duty Plastic Plate",44.31,"Computers & Tools","2017-11-09"
1839,"M","CASADO","VITORIA","JARDIM CAMBURI","Goiás","Heavy Duty Granite Keyboard",62.18,"Games & Grocery","2017-10-23"
1840,"M","CASADO","VITORIA","SAO PEDRO","Sergipe","Incredible Silk Coat",53.8,"Baby, Electronics & Grocery","2017-11-01"
1841,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","Mato Grosso","Durable Silk Watch",3.97,"Toys, Electronics & Sports","2017-10-23"
1842,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","Acre","Mediocre Cotton Watch",30.05,"Garden","2017-11-07"
1843,"F","SOLTEIRO","VITORIA","GOIABEIRAS","Tocantins","Durable Steel Hat",35.38,"Music & Outdoors","2017-10-25"
1844,"F","VIÚVO","VITORIA","SAO PEDRO","Piauí","Intelligent Aluminum Shoes",42.68,"Garden & Movies","2017-09-26"
1845,"F","SOLTEIRO","VITORIA","SAO PEDRO","Rio Grande do Sul","Practical Bronze Watch",12.41,"Sports & Toys","2017-10-26"
1846,"F","CASADO","VITORIA","MARUÍPE","Rio Grande do Sul","Practical Concrete Lamp",50.08,"Beauty","2017-10-08"
1847,"M","CASADO","VITORIA","JARDIM DA PENHA","Bahia","Gorgeous Wool Shoes",67.34,"Games, Beauty & Sports","2017-10-11"
1848,"M","VIÚVO","VITORIA","JARDIM CAMBURI","Espírito Santo","Lightweight Steel Gloves",34.69,"Computers","2017-11-09"
1849,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","Alagoas","Mediocre Silk Coat",59.69,"Books & Music","2017-11-01"
1850,"F","DIVORCIADO","VITORIA","MARUÍPE","Bahia","Ergonomic Plastic Knife",69.79,"Grocery & Games","2017-09-18"
1851,"F","CASADO","VITORIA","SANTO ANTONIO","Santa Catarina","Ergonomic Bronze Shoes",88.04,"Books, Toys & Shoes","2017-10-07"
1852,"M","CASADO","VITORIA","PRAIA DO CANTO","Roraima","Fantastic Rubber Watch",39.9,"Home","2017-09-16"
1853,"F","VIÚVO","VITORIA","JARDIM DA PENHA","Paraíba","Incredible Aluminum Bag",30.63,"Baby, Industrial & Grocery","2017-09-25"
1854,"F","DIVORCIADO","VITORIA","MARUÍPE","Mato Grosso do Sul","Mediocre Cotton Keyboard",71.67,"Computers & Sports","2017-11-05"
1855,"M","VIÚVO","VITORIA","SANTO ANTONIO","Rio Grande do Norte","Synergistic Aluminum Hat",15.91,"Beauty & Movies","2017-10-10"
1856,"F","VIÚVO","VITORIA","JARDIM DA PENHA","Rio Grande do Sul","Small Leather Watch",76.54,"Baby","2017-10-20"
1857,"F","VIÚVO","VITORIA","MARUÍPE","Ceará","Heavy Duty Wooden Watch",18.51,"Industrial, Home & Grocery","2017-10-25"
1858,"M","CASADO","VITORIA","JUCUTUQUARA","Goiás","Incredible Iron Car",2.11,"Home & Grocery","2017-09-16"
1859,"M","VIÚVO","VITORIA","PRAIA DO CANTO","Goiás","Intelligent Iron Car",80.29,"Jewelry","2017-10-01"
1860,"M","CASADO","VITORIA","GOIABEIRAS","Bahia","Heavy Duty Bronze Computer",78.83,"Computers & Garden","2017-10-31"
1861,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","Roraima","Fantastic Concrete Shoes",79.73,"Games","2017-11-02"
1862,"F","CASADO","VITORIA","JARDIM DA PENHA","Sergipe","Intelligent Iron Chair",61.56,"Sports & Computers","2017-10-02"
1863,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","Mato Grosso do Sul","Small Wooden Watch",7.85,"Tools","2017-10-24"
1864,"F","CASADO","VITORIA","SANTO ANTONIO","Rondônia","Fantastic Aluminum Bottle",55.19,"Sports & Garden","2017-09-14"
1865,"M","VIÚVO","VITORIA","GOIABEIRAS","Espírito Santo","Gorgeous Wooden Gloves",3.19,"Toys","2017-09-21"
1866,"F","CASADO","VITORIA","JARDIM DA PENHA","Pernambuco","Fantastic Leather Pants",25.17,"Outdoors","2017-10-02"
1867,"F","SOLTEIRO","VITORIA","CENTRO","Alagoas","Enormous Marble Hat",72.53,"Toys & Home","2017-10-03"
1868,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","Rio Grande do Sul","Aerodynamic Rubber Car",94.06,"Clothing","2017-10-20"
1869,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","Amapá","Practical Iron Gloves",27.37,"Health","2017-10-18"
1870,"M","SOLTEIRO","VITORIA","SANTO ANTONIO","Rondônia","Heavy Duty Rubber Shirt",54.17,"Sports","2017-10-08"
1871,"M","CASADO","VITORIA","PRAIA DO CANTO","Maranhão","Lightweight Paper Pants",44.04,"Sports & Health","2017-09-14"
1872,"M","CASADO","VITORIA","CENTRO","Paraíba","Practical Plastic Bottle",61.23,"Jewelry","2017-09-18"
1873,"F","VIÚVO","VITORIA","JARDIM DA PENHA","Ceará","Enormous Silk Clock",56.41,"Toys, Books & Sports","2017-09-14"
1874,"F","SOLTEIRO","VITORIA","MARUÍPE","Paraíba","Intelligent Leather Keyboard",59.26,"Beauty, Jewelry & Garden","2017-09-16"
1875,"F","CASADO","VITORIA","CENTRO","Minas Gerais","Gorgeous Wooden Shoes",6.7,"Home, Clothing & Music","2017-11-06"
1876,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","Piauí","Enormous Paper Pants",86.77,"Clothing, Health & Grocery","2017-10-16"
1877,"M","DIVORCIADO","VITORIA","JARDIM DA PENHA","São Paulo","Synergistic Silk Gloves",20.23,"Movies & Grocery","2017-09-14"
1878,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","Rio Grande do Norte","Incredible Copper Knife",50.42,"Music","2017-10-07"
1879,"F","CASADO","VITORIA","SANTO ANTONIO","Espírito Santo","Gorgeous Concrete Coat",61.19,"Electronics","2017-10-23"
1880,"M","VIÚVO","VITORIA","SAO PEDRO","Minas Gerais","Lightweight Concrete Keyboard",51.86,"Beauty, Toys & Clothing","2017-09-17"
1881,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","Paraíba","Enormous Wooden Bag",86.84,"Movies & Electronics","2017-11-02"
1882,"F","VIÚVO","VITORIA","SAO PEDRO","Santa Catarina","Ergonomic Marble Car",46.72,"Tools & Beauty","2017-10-19"
1883,"M","VIÚVO","VITORIA","JUCUTUQUARA","Goiás","Heavy Duty Concrete Lamp",59.86,"Health","2017-10-04"
1884,"F","VIÚVO","VITORIA","JUCUTUQUARA","Minas Gerais","Small Wooden Clock",75.88,"Jewelry, Books & Home","2017-10-11"
1885,"M","CASADO","VITORIA","SANTO ANTONIO","Piauí","Heavy Duty Paper Bench",3.65,"Games & Outdoors","2017-11-03"
1886,"F","VIÚVO","VITORIA","GOIABEIRAS","São Paulo","Awesome Concrete Bench",14.72,"Beauty, Jewelry & Tools","2017-09-29"
1887,"F","DIVORCIADO","VITORIA","CENTRO","Maranhão","Fantastic Marble Keyboard",20.67,"Sports, Grocery & Books","2017-10-28"
1888,"M","CASADO","VITORIA","JARDIM CAMBURI","Paraná","Durable Wool Clock",72.35,"Tools","2017-10-03"
1889,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","Acre","Durable Wool Car",66.53,"Kids, Health & Beauty","2017-09-22"
1890,"F","CASADO","VITORIA","JARDIM CAMBURI","Ceará","Rustic Paper Gloves",85.7,"Automotive & Electronics","2017-10-18"
1891,"M","CASADO","VITORIA","SAO PEDRO","Paraíba","Synergistic Plastic Clock",91.64,"Shoes","2017-10-03"
1892,"F","VIÚVO","VITORIA","MARUÍPE","Rondônia","Sleek Granite Wallet",35.43,"Baby","2017-11-06"
1893,"M","CASADO","VITORIA","SAO PEDRO","Maranhão","Ergonomic Concrete Wallet",27.47,"Shoes & Health","2017-09-10"
1894,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","Tocantins","Durable Steel Computer",39.65,"Shoes, Grocery & Computers","2017-10-04"
1895,"F","DIVORCIADO","VITORIA","PRAIA DO CANTO","Distrito Federal","Gorgeous Granite Table",63.44,"Shoes, Clothing & Garden","2017-09-23"
1896,"F","SOLTEIRO","VITORIA","GOIABEIRAS","Alagoas","Rustic Granite Bench",3.83,"Industrial","2017-10-28"
1897,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","Ceará","Intelligent Wooden Clock",72.96,"Garden","2017-10-26"
1898,"M","CASADO","VITORIA","SAO PEDRO","Bahia","Synergistic Paper Gloves",57.59,"Games, Industrial & Clothing","2017-11-06"
1899,"M","CASADO","VITORIA","SANTO ANTONIO","Tocantins","Mediocre Silk Lamp",54.61,"Games & Tools","2017-11-06"
1900,"F","CASADO","VITORIA","JARDIM DA PENHA","Amapá","Rustic Concrete Hat",79.43,"Home & Health","2017-09-17"
1901,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","Santa Catarina","Enormous Bronze Bench",17.66,"Shoes, Sports & Baby","2017-11-04"
1902,"F","CASADO","VITORIA","JARDIM DA PENHA","Alagoas","Heavy Duty Aluminum Bag",25.39,"Games, Books & Toys","2017-09-16"
1903,"F","CASADO","VITORIA","JARDIM CAMBURI","Tocantins","Mediocre Iron Bench",18.77,"Home & Health","2017-11-02"
1904,"M","SOLTEIRO","VITORIA","CENTRO","Bahia","Mediocre Cotton Wallet",69.52,"Clothing","2017-09-14"
1905,"M","CASADO","VITORIA","JUCUTUQUARA","Tocantins","Gorgeous Wooden Gloves",62.39,"Home","2017-10-16"
1906,"M","CASADO","VITORIA","PRAIA DO CANTO","Goiás","Ergonomic Paper Bench",45.69,"Kids & Computers","2017-11-01"
1907,"F","VIÚVO","VITORIA","CENTRO","Mato Grosso do Sul","Sleek Granite Gloves",86.73,"Movies","2017-10-06"
1908,"F","CASADO","VITORIA","SAO PEDRO","Paraíba","Small Copper Plate",1.38,"Sports, Automotive & Baby","2017-10-30"
1909,"F","SOLTEIRO","VITORIA","GOIABEIRAS","Amazonas","Fantastic Iron Gloves",75.13,"Automotive, Books & Outdoors","2017-10-11"
1910,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","Rio Grande do Norte","Durable Wool Clock",54.75,"Grocery & Clothing","2017-10-22"
1911,"M","VIÚVO","VITORIA","JUCUTUQUARA","Acre","Intelligent Rubber Chair",21.8,"Kids & Games","2017-10-07"
1912,"M","CASADO","VITORIA","SANTO ANTONIO","Alagoas","Heavy Duty Marble Knife",24.16,"Kids, Books & Music","2017-09-29"
1913,"F","VIÚVO","VITORIA","MARUÍPE","Distrito Federal","Awesome Granite Car",74.21,"Games","2017-09-11"
1914,"M","SOLTEIRO","VITORIA","JUCUTUQUARA","Santa Catarina","Heavy Duty Silk Plate",70.84,"Books","2017-09-22"
1915,"F","VIÚVO","VITORIA","SANTO ANTONIO","Rio Grande do Sul","Aerodynamic Leather Bottle",63.07,"Music","2017-09-11"
1916,"F","CASADO","VITORIA","PRAIA DO CANTO","São Paulo","Heavy Duty Cotton Shoes",59.54,"Health, Garden & Books","2017-11-08"
1917,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","Rio Grande do Norte","Sleek Iron Knife",23.82,"Home & Jewelry","2017-10-29"
1918,"M","DIVORCIADO","VITORIA","MARUÍPE","Distrito Federal","Mediocre Iron Pants",59.45,"Automotive, Music & Garden","2017-09-22"
1919,"F","DIVORCIADO","VITORIA","MARUÍPE","Pernambuco","Gorgeous Wooden Lamp",81.32,"Garden","2017-11-01"
1920,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","Mato Grosso do Sul","Heavy Duty Marble Wallet",79.65,"Outdoors & Sports","2017-10-04"
1921,"M","SOLTEIRO","VITORIA","SAO PEDRO","Minas Gerais","Durable Steel Lamp",12.39,"Shoes","2017-10-02"
1922,"F","CASADO","VITORIA","JUCUTUQUARA","Pará","Gorgeous Plastic Bottle",17.14,"Outdoors & Garden","2017-10-23"
1923,"F","SOLTEIRO","VITORIA","JARDIM DA PENHA","Pará","Aerodynamic Plastic Bench",42.8,"Garden, Clothing & Movies","2017-10-24"
1924,"F","VIÚVO","VITORIA","PRAIA DO CANTO","Pernambuco","Rustic Wooden Car",99.4,"Clothing, Home & Books","2017-11-04"
1925,"M","DIVORCIADO","VITORIA","MARUÍPE","Ceará","Awesome Granite Shirt",34.98,"Electronics & Toys","2017-10-02"
1926,"M","VIÚVO","VITORIA","GOIABEIRAS","Maranhão","Small Cotton Wallet",93.73,"Outdoors & Industrial","2017-10-31"
1927,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","Alagoas","Awesome Granite Clock",88.08,"Home, Automotive & Sports","2017-10-10"
1928,"F","DIVORCIADO","VITORIA","JUCUTUQUARA","Paraná","Rustic Leather Bottle",33.51,"Health & Baby","2017-10-06"
1929,"M","DIVORCIADO","VITORIA","CENTRO","Bahia","Heavy Duty Aluminum Table",82.86,"Industrial & Toys","2017-09-19"
1930,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","Santa Catarina","Lightweight Granite Bottle",79.44,"Sports, Toys & Tools","2017-10-30"
1931,"F","VIÚVO","VITORIA","PRAIA DO CANTO","Alagoas","Intelligent Marble Wallet",84.31,"Beauty, Baby & Music","2017-09-21"
1932,"F","DIVORCIADO","VITORIA","JARDIM CAMBURI","Rio Grande do Sul","Durable Iron Table",82.62,"Games","2017-10-21"
1933,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","Goiás","Ergonomic Concrete Shoes",30.47,"Clothing, Games & Baby","2017-10-07"
1934,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","Sergipe","Heavy Duty Concrete Hat",23.7,"Automotive & Sports","2017-10-01"
1935,"M","CASADO","VITORIA","JARDIM DA PENHA","Distrito Federal","Synergistic Steel Car",55.18,"Garden & Kids","2017-09-25"
1936,"F","VIÚVO","VITORIA","SANTO ANTONIO","Rio Grande do Sul","Aerodynamic Rubber Lamp",58.52,"Outdoors, Beauty & Kids","2017-10-01"
1937,"M","CASADO","VITORIA","GOIABEIRAS","Alagoas","Fantastic Linen Computer",47.92,"Electronics","2017-10-12"
1938,"F","VIÚVO","VITORIA","SAO PEDRO","Paraíba","Heavy Duty Silk Plate",27.08,"Automotive","2017-09-23"
1939,"M","SOLTEIRO","VITORIA","JARDIM CAMBURI","Minas Gerais","Synergistic Rubber Plate",82.84,"Electronics","2017-10-20"
1940,"F","DIVORCIADO","VITORIA","SAO PEDRO","Pernambuco","Small Cotton Bench",43.91,"Garden, Kids & Shoes","2017-10-13"
1941,"F","VIÚVO","VITORIA","SAO PEDRO","Roraima","Small Wool Clock",68.54,"Outdoors","2017-09-12"
1942,"F","VIÚVO","VITORIA","JARDIM DA PENHA","Santa Catarina","Aerodynamic Bronze Coat",94.86,"Computers","2017-09-21"
1943,"M","CASADO","VITORIA","JUCUTUQUARA","Tocantins","Sleek Leather Chair",33.09,"Health, Automotive & Grocery","2017-10-15"
1944,"F","DIVORCIADO","VITORIA","SAO PEDRO","Distrito Federal","Mediocre Aluminum Gloves",50.6,"Music","2017-10-27"
1945,"F","CASADO","VITORIA","MARUÍPE","Tocantins","Awesome Wool Wallet",25.75,"Computers","2017-09-24"
1946,"F","VIÚVO","VITORIA","JARDIM CAMBURI","Rondônia","Aerodynamic Copper Gloves",53.32,"Beauty, Kids & Industrial","2017-10-09"
1947,"M","SOLTEIRO","VITORIA","PRAIA DO CANTO","Acre","Heavy Duty Plastic Table",23.14,"Clothing","2017-09-26"
1948,"F","DIVORCIADO","VITORIA","CENTRO","Amapá","Intelligent Silk Coat",30.36,"Health, Books & Music","2017-10-18"
1949,"M","VIÚVO","VITORIA","PRAIA DO CANTO","São Paulo","Durable Wool Hat",27.16,"Tools, Sports & Computers","2017-10-09"
1950,"F","VIÚVO","VITORIA","SAO PEDRO","Pernambuco","Incredible Concrete Computer",39.63,"Industrial & Clothing","2017-09-18"
1951,"M","CASADO","VITORIA","PRAIA DO CANTO","Acre","Rustic Plastic Bench",74.02,"Books","2017-09-22"
1952,"M","CASADO","VITORIA","SAO PEDRO","Rio Grande do Norte","Aerodynamic Silk Lamp",91.51,"Music, Games & Shoes","2017-11-02"
1953,"M","SOLTEIRO","VITORIA","SAO PEDRO","Piauí","Intelligent Linen Shirt",62.72,"Garden","2017-09-10"
1954,"F","DIVORCIADO","VITORIA","JARDIM DA PENHA","Pará","Small Rubber Table",99.12,"Outdoors, Tools & Books","2017-10-22"
1955,"M","DIVORCIADO","VITORIA","JUCUTUQUARA","Paraíba","Synergistic Paper Plate",84.4,"Grocery & Home","2017-09-12"
1956,"M","CASADO","VITORIA","SAO PEDRO","Mato Grosso","Intelligent Steel Shirt",75.58,"Electronics","2017-10-08"
1957,"M","DIVORCIADO","VITORIA","MARUÍPE","Rio Grande do Norte","Mediocre Concrete Shoes",23.21,"Home & Electronics","2017-10-08"
1958,"M","DIVORCIADO","VITORIA","JARDIM CAMBURI","Paraná","Fantastic Iron Hat",88.42,"Health & Music","2017-10-12"
1959,"M","DIVORCIADO","VITORIA","MARUÍPE","Sergipe","Gorgeous Aluminum Plate",33.06,"Movies","2017-09-13"
1960,"F","VIÚVO","VITORIA","PRAIA DO CANTO","Rio de Janeiro","Practical Concrete Bottle",94.46,"Music","2017-10-27"
1961,"F","SOLTEIRO","VITORIA","JUCUTUQUARA","Roraima","Gorgeous Aluminum Coat",57.84,"Industrial","2017-11-09"
1962,"M","CASADO","VITORIA","SAO PEDRO","Mato Grosso","Aerodynamic Concrete Bag",23.94,"Jewelry, Computers & Tools","2017-11-01"
1963,"M","DIVORCIADO","VITORIA","JARDIM DA PENHA","Espírito Santo","Rustic Granite Clock",80.05,"Music & Sports","2017-11-02"
1964,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","Goiás","Practical Iron Clock",25.46,"Books & Computers","2017-10-14"
1965,"F","SOLTEIRO","VITORIA","PRAIA DO CANTO","Acre","Gorgeous Marble Gloves",59.53,"Books, Sports & Computers","2017-09-30"
1966,"M","VIÚVO","VITORIA","CENTRO","Amapá","Lightweight Cotton Plate",68.59,"Garden & Industrial","2017-10-16"
1967,"M","VIÚVO","VITORIA","PRAIA DO CANTO","Acre","Heavy Duty Steel Coat",21.06,"Games","2017-10-11"
1968,"F","SOLTEIRO","VITORIA","JARDIM CAMBURI","Espírito Santo","Incredible Iron Knife",17.35,"Jewelry","2017-10-10"
1969,"F","DIVORCIADO","VITORIA","SANTO ANTONIO","Mato Grosso","Enormous Cotton Pants",80.23,"Garden, Kids & Shoes","2017-09-10"
1970,"M","SOLTEIRO","VITORIA","CENTRO","Amazonas","Enormous Bronze Keyboard",23.06,"Games & Music","2017-09-15"
1971,"M","VIÚVO","VITORIA","SAO PEDRO","Acre","Ergonomic Granite Hat",18,"Automotive & Kids","2017-10-13"
1972,"M","SOLTEIRO","VITORIA","JARDIM DA PENHA","Santa Catarina","Aerodynamic Wooden Shoes",75.94,"Computers & Toys","2017-09-29"
1973,"F","VIÚVO","VITORIA","JARDIM DA PENHA","São Paulo","Awesome Linen Clock",59.11,"Grocery & Shoes","2017-11-07"
1974,"M","DIVORCIADO","VITORIA","GOIABEIRAS","Mato Grosso","Incredible Steel Chair",67.32,"Home","2017-10-11"
1975,"M","CASADO","VITORIA","JARDIM CAMBURI","Alagoas","Enormous Wool Knife",21.41,"Baby, Tools & Garden","2017-09-19"
1976,"M","VIÚVO","VITORIA","JARDIM CAMBURI","Ceará","Lightweight Rubber Shoes",51.26,"Beauty","2017-10-20"
1977,"F","SOLTEIRO","VITORIA","SANTO ANTONIO","Paraíba","Awesome Concrete Computer",48.35,"Home, Movies & Electronics","2017-10-21"
